Time;Iterations;Result;warmUp;Threads;ResponseSize;failures;RequestSize;Average
0:00:01;127;782.441929;true;100;6465;0;43053;313.86487337795285
0:00:02;311;8.49297;true;100;15823;0;105429;443.31581923794215
0:00:03;528;325.796636;true;100;26858;0;178992;477.41655123106034
0:00:04;735;368.087113;true;100;37392;0;249165;465.80729165986406
0:00:05;1027;236.088914;true;100;52239;0;348153;445.6174117857838
0:00:06;1282;98.372291;true;100;65219;0;434598;434.0059326817475
0:00:07;1564;36.008733;true;100;79571;0;530196;420.5090147065221
0:00:08;1813;269.186613;true;100;92233;0;614607;415.0825542746832
0:00:09;2084;89.294701;true;100;106022;0;706476;409.7799732495205
0:00:10;2380;135.592083;true;100;121065;0;806820;401.27040682731126
0:00:11;2648;549.267707;true;100;134694;0;897672;399.29856140219067
0:00:12;2886;306.693053;true;100;146801;0;978354;396.41212884823284
0:00:13;3148;143.223705;true;100;160128;0;1067172;397.8387036289708
0:00:14;3432;381.722958;true;100;174577;0;1163448;394.1393244612474
0:00:15;3702;389.492694;true;100;188324;0;1254978;391.04656376526236
0:00:16;3992;78.424236;true;100;203075;0;1353288;389.4965892354715
0:00:17;4277;229.941876;true;100;217564;0;1449903;385.97174072854875
0:00:18;4545;99.97468;true;100;231192;0;1540755;383.5958378990106
0:00:19;4729;385.903299;true;100;240546;0;1603131;391.164423763587
0:00:20;4992;337.096271;true;100;253929;0;1692288;388.800950234175
0:00:21;5194;242.624687;true;100;264195;0;1760766;391.93201641817524
0:00:22;5377;409.255472;true;100;273505;0;1822803;394.7628829356525
0:00:23;5512;179.643622;true;100;280381;0;1868568;402.1232363102328
0:00:24;5697;548.859728;true;100;289797;0;1931283;408.7484925301038
0:00:25;5831;869.674938;true;100;296617;0;1976709;412.73939086760424
0:00:26;6030;586.092913;true;100;306729;0;2044170;421.3153319295194
0:00:27;6175;164.374127;true;100;314104;0;2093325;423.70147674380627
0:00:28;6323;361.009021;true;100;321633;0;2143497;430.54999502071826
0:00:29;6478;454.761181;true;100;329525;0;2196042;435.56655822013
0:00:30;6645;302.464183;true;100;338025;0;2252655;440.59263240647135
0:00:31;6836;625.746383;true;100;347735;0;2317404;444.33392006480403
0:00:01;242;281.823871;false;100;17446;0;116277;514.8748761778428
0:00:02;451;549.905465;false;100;28079;0;187128;497.3995240163043
0:00:03;615;542.616836;false;100;36416;0;242724;512.0737845027934
0:00:04;795;928.005525;false;100;45577;0;303744;528.7578533370532
0:00:05;956;1060.629091;false;100;53768;0;358323;539.9562669167447
0:00:06;1166;483.956453;false;100;64449;0;429513;533.213966077347
0:00:07;1355;732.831294;false;100;74067;0;493584;529.2189553324167
0:00:08;1534;1557.937561;false;100;83167;0;554265;527.3929766850154
0:00:09;1731;277.351916;false;100;93189;0;621048;532.823850987991
0:00:10;1915;208.247749;false;100;102547;0;683424;534.5734019816468
0:00:11;2129;137.4951;false;100;113429;0;755970;528.7141340434974
0:00:12;2289;349.819521;false;100;121567;0;810210;530.6703688682006
0:00:13;2512;552.69781;false;100;132916;0;885807;528.9229386567165
0:00:14;2678;838.048647;false;100;141353;0;942081;524.5899403879092
0:00:15;2895;214.858865;false;100;152388;0;1015644;526.2133795337113
0:00:16;3098;788.056828;false;100;162716;0;1084461;522.1130818715222
0:00:17;3303;467.467638;false;100;173141;0;1153956;522.5945242796707
0:00:18;3515;194.122842;false;100;183924;0;1225824;518.5329225920901
0:00:19;3708;551.956514;false;100;193738;0;1291251;518.9510194565497
0:00:20;3920;331.641259;false;100;204523;0;1363119;515.3317014357119
0:00:21;4096;356.513201;false;100;213482;0;1422783;518.4259276011431
0:00:22;4309;784.903014;false;100;224326;0;1494990;516.3295191213148
0:00:23;4504;451.532758;false;100;234248;0;1561095;514.959870855809
0:00:24;4720;284.63314;false;100;245244;0;1634319;513.9296454826807
0:00:25;4910;492.184845;false;100;254903;0;1698729;511.56949342945626
0:00:26;5108;446.340196;false;100;264976;0;1765851;514.0505838214639
0:00:27;5328;386.036094;false;100;276163;0;1840431;511.67502740799483
0:00:28;5518;498.23526;false;100;285829;0;1904841;511.6852614233857
0:00:29;5738;139.503772;false;100;297009;0;1979421;509.19336089056407
0:00:30;5926;184.105768;false;100;306574;0;2043153;510.0524791299159
0:00:31;6148;344.57713;false;100;317872;0;2118411;507.9336512190751
0:00:32;6338;1092.126463;false;100;327532;0;2182821;506.7651584061195
0:00:33;6556;388.079952;false;100;338626;0;2256723;506.3546999741633
0:00:34;6748;881.86248;false;100;348398;0;2321811;505.587963722588
0:00:35;6963;215.472869;false;100;359336;0;2394696;505.9027149038796
0:00:36;7157;652.837809;false;100;369205;0;2460462;505.03384646982727
0:00:37;7340;100.419991;false;100;378516;0;2522499;505.1769494006189
0:00:38;7479;768.75595;false;100;385584;0;2569620;506.4208540778371
0:00:39;7677;409.19629;false;100;395648;0;2636742;509.771592603369
0:00:40;7883;252.817877;false;100;406133;0;2706576;510.4197885830418
0:00:41;8116;313.262656;false;100;417988;0;2785563;507.24706707557533
0:00:42;8235;947.543563;false;100;424043;0;2825904;509.08214141230854
0:00:43;8399;249.508916;false;100;432381;0;2881500;511.57379773682356
0:00:44;8607;752.91045;false;100;442956;0;2952012;512.7305793870005
0:00:45;8752;62.253263;false;100;450331;0;3001167;514.1878821132944
0:00:46;8904;1134.00097;false;100;458055;0;3052695;515.2741344481944
0:00:47;9069;452.690998;false;100;466448;0;3108630;518.201729507415
0:00:48;9249;250.266182;false;100;475601;0;3169650;521.1839995333687
0:00:49;9420;623.020837;false;100;484299;0;3227619;519.8966442809574
0:00:50;9552;103.670512;false;100;491011;0;3272367;520.5837023891014
0:00:51;9706;832.094497;false;100;498848;0;3324573;524.4899652416644
0:00:52;9908;108.715944;false;100;509115;0;3393051;526.0382605701874
0:00:53;10097;157.387673;false;100;518735;0;3457122;526.0427981160037
0:00:54;10327;530.016308;false;100;530436;0;3535092;524.2747259779449
0:00:55;10542;560.937724;false;100;541374;0;3607977;522.7541545302079
0:00:56;10783;716.710058;false;100;553637;0;3689676;520.9245234221801
0:00:57;10995;903.232322;false;100;564427;0;3761544;519.1469439068143
0:00:58;11237;402.459178;false;100;576741;0;3843582;517.564444458371
0:00:59;11452;920.8851;false;100;587683;0;3916467;515.6915798806372
0:01:00;11680;231.989005;false;100;599282;0;3993759;514.5687174828118
0:01:01;11873;283.909929;false;100;609104;0;4059186;514.5463748201944
0:01:02;11994;832.789478;false;100;615256;0;4100205;515.1367652300129
0:01:03;12139;591.905861;false;100;622638;0;4149360;517.6038118453436
0:01:04;12336;601.51878;false;100;632657;0;4216143;519.8818556814351
0:01:05;12444;1461.902046;false;100;638154;0;4252755;520.9148644243927
0:01:06;12626;1132.775687;false;100;647407;0;4314453;523.1741430473803
0:01:07;12867;257.891908;false;100;659664;0;4396152;521.291520245914
0:01:08;13044;701.716737;false;100;668670;0;4456155;520.7241682434397
0:01:09;13211;676.144147;false;100;677167;0;4512768;522.3636096564761
0:01:10;13344;430.65911;false;100;683933;0;4557855;523.2073840704362
0:01:11;13603;133.230049;false;100;697109;0;4645656;522.7351033333343
0:01:12;13846;395.951111;false;100;709470;0;4728033;520.3464206070857
0:01:13;14050;468.582019;false;100;719853;0;4797189;518.8336123627321
0:01:14;14180;275.859857;false;100;726471;0;4841259;519.9072584093565
0:01:15;14302;188.402658;false;100;732685;0;4882617;521.9322244715701
0:01:16;14524;136.704512;false;100;743977;0;4957875;523.6689905807877
0:01:17;14783;219.724957;false;100;757142;0;5045676;521.2087166605094
0:01:18;14993;60.463615;false;100;767828;0;5116866;520.7115871163393
0:01:19;15258;249.451159;false;100;781312;0;5206701;518.3361017820836
0:01:20;15473;693.00972;false;100;792247;0;5279586;517.1502158866714
0:01:21;15695;90.380348;false;100;803546;0;5354844;516.3494158184997
0:01:22;15867;102.904388;false;100;812297;0;5413152;515.7018550508527
0:01:23;16020;591.052266;false;100;820081;0;5465019;517.2870598005718
0:01:24;16209;219.59611;false;100;829694;0;5529090;517.7361409635815
0:01:25;16375;1667.083364;false;100;838138;0;5585364;519.0114941561064
0:01:27;16693;650.233129;false;100;854308;0;5693166;517.5119798831734
0:01:28;16826;283.822697;false;100;861076;0;5738253;518.7237684117684
0:01:29;17006;1543.513829;false;100;870240;0;5799273;522.0101798808091
0:01:31;17194;786.994871;false;100;879799;0;5863005;524.6116181491179
0:01:32;17423;763.594606;false;100;891437;0;5940636;525.2641455897054
0:01:33;17742;244.383971;false;100;907663;0;6048777;523.7433152913183
0:01:34;17932;538.093148;false;100;917326;0;6113187;523.9727101272111
0:01:35;18133;573.858711;false;100;927546;0;6181326;523.3442650117915
0:01:36;18356;704.180177;false;100;938882;0;6256923;523.0016617338688
0:01:37;18588;397.005771;false;100;950686;0;6335571;521.8072440073314
0:01:38;18789;570.477102;false;100;960904;0;6403710;521.4186577441512
0:01:39;19010;708.663277;false;100;972153;0;6478629;520.8520602612632
0:01:40;19208;301.192419;false;100;982224;0;6545751;520.3833709048633
0:01:41;19438;904.774583;false;100;993934;0;6623721;519.544050941809
0:01:42;19637;531.080799;false;100;1004062;0;6691182;519.1301596880636
0:01:44;19983;350.704388;false;100;1021662;0;6808476;517.838620642202
0:01:45;20200;289.703437;false;100;1032696;0;6882039;517.1839575263773
0:01:46;20422;769.063075;false;100;1043999;0;6957297;516.397016052526
0:01:47;20626;603.559152;false;100;1054378;0;7026453;516.0054062600465
0:01:48;20861;300.758431;false;100;1066341;0;7106118;515.2218000832922
0:01:49;21063;11.985785;false;100;1076615;0;7174596;514.6987254774131
0:01:50;21257;238.871493;false;100;1086482;0;7240362;514.9471138433357
0:01:51;21491;432.239299;false;100;1098374;0;7319688;514.1570903817601
0:01:52;21812;131.416306;false;100;1114706;0;7428507;513.4943656087698
0:01:54;21984;398.585638;false;100;1123452;0;7486815;512.8434925093494
0:01:55;22218;415.975657;false;100;1135344;0;7566141;512.9420553754644
0:01:56;22449;474.632;false;100;1147092;0;7644450;512.1722166360973
0:01:57;22659;404.725576;false;100;1157781;0;7715640;511.85733504310105
0:01:58;22896;783.343762;false;100;1169833;0;7795983;510.96883682071496
0:01:59;23098;186.712355;false;100;1180112;0;7864461;510.55553684999245
0:02:00;23329;410.01362;false;100;1191851;0;7942770;509.8869174920598
0:02:01;23530;978.822271;false;100;1202076;0;8010909;509.6586117094059
0:02:02;23766;868.846221;false;100;1214085;0;8090913;509.005222435118
0:02:03;23955;896.055489;false;100;1223693;0;8154984;508.8287858049123
0:02:04;24184;394.747744;false;100;1235342;0;8232615;508.47243704508827
0:02:05;24507;179.912427;false;100;1251773;0;8342112;507.722611790595
0:02:06;24743;100.383142;false;100;1263781;0;8422116;506.96229385364524
0:02:07;24942;128.978765;false;100;1273899;0;8489577;506.661614542625
0:02:08;25181;23.127875;false;100;1286046;0;8570598;506.0657816414824
0:02:09;25381;649.292107;false;100;1296219;0;8638398;505.7217498545624
0:02:10;25621;307.260859;false;100;1308432;0;8719758;505.26273834347876
0:02:11;25823;847.105992;false;100;1318707;0;8788236;504.57034142674604
0:02:13;26142;245.963219;false;100;1334932;0;8896377;504.6887421499429
0:02:14;26459;403.002632;false;100;1351062;0;9003840;504.1753148625358
0:02:15;26697;304.50736;false;100;1363170;0;9084522;503.5593110988484
0:02:16;26897;128.577091;false;100;1373343;0;9152322;503.3854064532167
0:02:17;27135;552.755949;false;100;1385445;0;9233004;502.7265876305236
0:02:19;27420;92.688755;false;100;1399947;0;9329619;502.71217328152886
0:02:20;27658;234.875963;false;100;1412053;0;9410301;502.243297816238
0:02:21;27976;172.314161;false;100;1428224;0;9518103;501.83060238084397
0:02:22;28210;382.648924;false;100;1440127;0;9597429;501.34713599904444
0:02:23;28378;507.698994;false;100;1448669;0;9654381;501.6866051923858
0:02:24;28621;299.239383;false;100;1461044;0;9736758;501.1093896020808
0:02:25;28831;274.784425;false;100;1471720;0;9807948;500.76523194842986
0:02:26;29061;795.777617;false;100;1483426;0;9885918;500.3428447954522
0:02:27;29267;533.322606;false;100;1493900;0;9955752;499.89094801882885
0:02:28;29509;211.658342;false;100;1506207;0;10037790;499.46018905997914
0:02:29;29712;151.328982;false;100;1516537;0;10106607;499.1190067993488
0:02:31;30065;113.578691;false;100;1534494;0;10226274;498.5146552721936
0:02:32;30268;1189.807079;false;100;1544821;0;10295091;498.38006003243413
0:02:33;30505;714.944299;false;100;1556881;0;10375434;497.81780803123553
0:02:34;30681;592.588987;false;100;1565833;0;10435098;497.69266535371304
0:02:35;30911;294.697515;false;100;1577526;0;10513068;497.82485636701875
0:02:36;31117;303.20571;false;100;1587998;0;10582902;497.28680299923093
0:02:37;31353;311.882222;false;100;1600008;0;10662906;497.15148736116197
0:02:38;31592;779.273491;false;100;1612170;0;10743927;496.589624148802
0:02:39;31795;413.386498;false;100;1622488;0;10812744;496.4509336469142
0:02:40;32114;501.870539;false;100;1638711;0;10920885;495.88117809954935
0:02:42;32457;386.01172;false;100;1656160;0;11037162;495.6043576170827
0:02:43;32664;16.401308;false;100;1666687;0;11107335;495.53504351603806
0:02:44;32873;763.933646;false;100;1677301;0;11178186;495.19450987220205
0:02:45;33043;237.919026;false;100;1685947;0;11235816;495.11283507865664
0:02:46;33376;370.996667;false;100;1702886;0;11348703;495.4104271944025
0:02:47;33582;851.886112;false;100;1713355;0;11418537;495.1267441345787
0:02:48;33819;321.427463;false;100;1725417;0;11498880;494.7649749247058
0:02:49;34023;726.876882;false;100;1735794;0;11568036;494.4594868406118
0:02:50;34260;654.861134;false;100;1747844;0;11648379;494.3570422126843
0:02:52;34569;22.109678;false;100;1763562;0;11753130;493.8804771234514
0:02:53;34921;613.915391;false;100;1781451;0;11872458;493.4906810661891
0:02:54;35131;101.892094;false;100;1792133;0;11943648;493.3516786657897
0:02:55;35362;482.836415;false;100;1803878;0;12021957;492.9272487624875
0:02:56;35532;220.055368;false;100;1812527;0;12079587;493.2646699549325
0:02:57;35768;276.32794;false;100;1824533;0;12159591;492.90809489213876
0:02:59;36096;481.804421;false;100;1841226;0;12270783;492.56778178153246
0:03:00;36339;80.090653;false;100;1853595;0;12353160;492.12501180598605
0:03:01;36542;487.762974;false;100;1863921;0;12421977;492.0598617671086
0:03:02;36897;306.166719;false;100;1881974;0;12542322;491.34233334956394
0:03:04;37223;400.914615;false;100;1898557;0;12652836;491.07287966389407
0:03:05;37436;237.353494;false;100;1909391;0;12725043;490.7605864335764
0:03:06;37785;297.138218;false;100;1927144;0;12843354;490.3641168884337
0:03:08;38063;603.855183;false;100;1941278;0;12937596;490.66548536702635
0:03:09;38305;531.374472;false;100;1953586;0;13019634;490.14963403822816
0:03:10;38516;714.224041;false;100;1964322;0;13091163;490.1600938668256
0:03:11;38842;712.171868;false;100;1980895;0;13201677;489.7012329005782
0:03:12;39074;469.410976;false;100;1992686;0;13280325;489.5001741761894
0:03:13;39296;534.456989;false;100;2003982;0;13355583;489.1275906014474
0:03:14;39524;619.711037;false;100;2015581;0;13432875;489.03245278716014
0:03:15;39765;313.764902;false;100;2027832;0;13514574;488.608317996619
0:03:17;40091;88.460862;false;100;2044410;0;13625088;488.33435573649484
0:03:18;40271;456.524884;false;100;2053562;0;13686108;488.21023606918686
0:03:19;40508;433.969723;false;100;2065624;0;13766451;488.28545792100846
0:03:20;40741;847.330123;false;100;2077472;0;13845438;487.904887318648
0:03:21;41060;512.081046;false;100;2093696;0;13953579;487.75784840602034
0:03:22;41257;317.820106;false;100;2103707;0;14020362;487.58916060373343
0:03:23;41488;798.994515;false;100;2115469;0;14098671;487.5193115164634
0:03:25;41803;1091.167412;false;100;2131493;0;14205456;487.29106423077013
0:03:26;42014;373.743451;false;100;2142229;0;14276985;487.16219229773776
0:03:27;42217;487.417586;false;100;2152557;0;14345802;487.1414265320484
0:03:28;42574;362.646197;false;100;2170715;0;14466825;486.77852659410024
0:03:29;42741;465.979671;false;100;2179207;0;14523438;486.9768486371374
0:03:31;43095;889.656425;false;100;2197209;0;14643444;486.71349861524794
0:03:32;43294;62.188123;false;100;2207337;0;14710905;486.691473360855
0:03:33;43529;615.368538;false;100;2219292;0;14790570;486.40662324121666
0:03:34;43829;637.156223;false;100;2234551;0;14892270;486.38954119272194
0:03:35;44045;402.410267;false;100;2245540;0;14965494;486.27690940751785
0:03:36;44229;715.029597;false;100;2254893;0;15027870;486.4240637731175
0:03:38;44530;1135.223618;false;100;2270198;0;15129909;486.3314638775805
0:03:39;44716;122.014997;false;100;2279662;0;15192963;486.839102133371
0:03:40;44921;466.414877;false;100;2290092;0;15262458;486.73022943195093
0:03:41;45124;1129.208654;false;100;2300427;0;15331275;486.744070997729
0:03:42;45356;427.806334;false;100;2312226;0;15409923;486.5590974062364
0:03:43;45563;231.592332;false;100;2322752;0;15480096;486.31144687095485
0:03:44;45792;401.924162;false;100;2334399;0;15557727;486.3206019268576
0:03:45;46030;272.822385;false;100;2346506;0;15638409;485.9989271907019
0:03:46;46232;675.338999;false;100;2356784;0;15706887;485.92885488518436
0:03:47;46557;61.369191;false;100;2373308;0;15817062;485.6901030365913
0:03:48;46784;311.015076;false;100;2384853;0;15894015;485.5235216516432
0:03:49;46992;324.455119;false;100;2395434;0;15964527;485.28267120918775
0:03:51;47297;181.754451;false;100;2410946;0;16067922;485.1811122060692
0:03:52;47602;171.088519;false;100;2426460;0;16171317;485.5638848665349
0:03:53;47835;525.715505;false;100;2438319;0;16250304;485.3382809398852
0:03:54;48036;739.867338;false;100;2448547;0;16318443;485.2666811369911
0:03:55;48275;360.757351;false;100;2460710;0;16399464;485.09361145599763
0:03:56;48480;832.051057;false;100;2471146;0;16468959;484.906581482562
0:03:57;48708;46.667314;false;100;2482743;0;16546251;484.8568619583345
0:03:59;49031;358.908549;false;100;2499160;0;16655748;484.70959016684355
0:04:00;49381;129.628537;false;100;2516964;0;16774398;484.25979681115086
0:04:01;49591;680.754781;false;100;2527641;0;16845588;484.2220199225498
0:04:02;49805;807.293994;false;100;2538526;0;16918134;484.0361434664437
0:04:03;50002;392.698881;false;100;2548538;0;16984917;484.19528692414286
0:04:05;50333;204.455954;false;100;2565378;0;17097126;483.9799446608696
0:04:06;50548;393.958248;false;100;2576319;0;17170011;483.9805744118403
0:04:07;50863;601.074386;false;100;2592350;0;17276796;483.6583100167434
0:04:08;51098;218.26101;false;100;2604300;0;17356461;483.58628211733225
0:04:09;51325;454.657473;false;100;2615842;0;17433414;483.43127703415183
0:04:10;51500;1049.937205;false;100;2624748;0;17492739;483.5364400121373
0:04:11;51737;240.143644;false;100;2636806;0;17573082;483.41914675234943
0:04:12;51936;239.005263;false;100;2646931;0;17640543;483.44037390526506
0:04:14;52259;224.031288;false;100;2663358;0;17750040;483.3742366028511
0:04:15;52468;307.706558;false;100;2673982;0;17820891;483.38970338199806
0:04:16;52697;831.312038;false;100;2685631;0;17898522;483.0969478255478
0:04:17;53017;118.199365;false;100;2701911;0;18007002;483.03075167241354
0:04:18;53246;503.685012;false;100;2713569;0;18084633;482.82954081341575
0:04:19;53458;11.573858;false;100;2724359;0;18156501;482.7701575149332
0:04:21;53770;675.065815;false;100;2740227;0;18262269;482.5826044535529
0:04:22;54113;66.583068;false;100;2757689;0;18378546;482.4590890305519
0:04:23;54306;682.677053;false;100;2767502;0;18443973;482.462348599157
0:04:24;54520;495.766134;false;100;2778384;0;18516519;482.4502663853162
0:04:25;54707;311.822902;false;100;2787898;0;18579912;482.3908222719012
0:04:26;54938;345.632264;false;100;2799646;0;18658221;482.4255082433609
0:04:28;55257;226.283399;false;100;2815866;0;18766362;482.24022676889274
0:04:29;55466;412.161746;false;100;2826497;0;18837213;482.3580989038524
0:04:30;55672;204.573212;false;100;2836977;0;18907047;482.2300631846301
0:04:31;56015;357.111738;false;100;2854418;0;19023324;482.15219245256935
0:04:32;56212;255.660591;false;100;2864433;0;19090107;482.05891745411145
0:04:33;56450;537.888873;false;100;2876544;0;19170789;481.9123918833507
0:04:35;56745;845.878686;false;100;2891553;0;19270794;481.92753327298914
0:04:36;56973;17.360966;false;100;2903147;0;19348086;481.8323708622554
0:04:37;57182;608.206302;false;100;2913766;0;19418937;481.7641840288803
0:04:38;57418;398.891164;false;100;2925768;0;19498941;481.65649236037433
0:04:39;57726;334.774758;false;100;2941438;0;19603353;481.5960366298676
0:04:40;57959;273.01266;false;100;2953294;0;19682340;481.34251185088476
0:04:41;58161;813.573931;false;100;2963573;0;19750818;481.4254161122406
0:04:43;58501;950.481169;false;100;2980863;0;19866078;481.2213653300455
0:04:44;58699;884.472368;false;100;2990932;0;19933200;481.2357829367404
0:04:45;58913;365.565036;false;100;3001828;0;20005746;481.14936554384286
0:04:46;59039;307.34348;false;100;3008235;0;20048460;481.24982033532893
0:04:47;59327;173.133016;false;100;3022881;0;20146092;482.0684487283495
0:04:48;59496;207.722166;false;100;3031477;0;20203383;482.00026588659466
0:04:49;59630;1045.770728;false;100;3038298;0;20248809;482.59680416536423
0:04:50;59814;361.575347;false;100;3047659;0;20311185;482.9427007348143
0:04:52;60116;950.375036;false;100;3063018;0;20413563;483.1747878869822
0:04:53;60382;322.564428;false;100;3076561;0;20503737;482.7534698068948
0:04:54;60627;38.668387;false;100;3089025;0;20586792;482.47638294232354
0:04:55;60992;381.72256;false;100;3107600;0;20710527;481.9138498494005
0:04:57;61406;291.73733;false;100;3128644;0;20850873;481.2140750221668
0:04:58;61651;241.009211;false;100;3141110;0;20933928;480.97117476281545
0:04:59;61914;396.800585;false;100;3154487;0;21023085;480.45063124518856
0:05:00;62117;401.707478;false;100;3164815;0;21091902;480.2749620219776
